yr;school_id;class_id;class_name;min_rank;max_rank
2022;2216306;2278;Математически (математика и информатика) - НЕ (ИИЧЕ);491;500
2022;2216306;2277;Математически (математика и информатика) - АЕ (РИЧЕ);487.5;500
2022;2216306;3909;Математически (математика и физика) - НЕ (ИИЧЕ);487.5;497.5
2022;2216306;3907;Математически (математика и физика) - АЕ (РИЧЕ);485.75;500
2022;2211304;0814;Математически - АЕ М Инф;481;498.5
2022;2211304;0821;Математически - НЕ М Инф;479.25;498.5
2022;2216164;2561;Чужди езици - ИЕ интензивно, АЕ;464.5;494
2022;2213350;2127;Системно програмиране - АЕ;463.5;495.75
2022;2213350;2132;Компютърни мрежи - АЕ;459;475.5
2022;2204091;2644;Чужди езици - НЕ интензивно /АЕ;458;498
2022;2224073;2658;Чужди езици - НЕ интензивно, АЕ;455;480.5
2022;2216164;2564;Чужди езици - ИЕ интензивно, ИтЕ;450;497
2022;2205407;2328;Системно програмиране - АЕ, НЕ;448.25;468.5
2022;2206302;2018;Чужди езици - АЕ интензивно, НЕ ,М, ФА;447.5;482
2022;2224073;2656;Чужди езици - НЕ интензивно, ФЕ;447;477.5
2022;2216301;0727;Чужди езици - АЕ интензивно, НЕ;447;486
2022;2216164;2562;Чужди езици - ИЕ интензивно, ФЕ;443;500
2022;2216164;2569;Чужди езици - ИЕ интензивно, ПортЕ;441;484
2022;2216301;3349;Предприемачество - АЕ интензивно, НЕ;439;489
2022;2224073;2651;Чужди езици - НЕ интензивно, РЕ;438.5;484
2022;2216301;0672;Чужди езици - АЕ интензивно, ИЕ;438;498
2022;2211304;0830;Математически - АЕ ФА М;436.56;480.11
2022;2206302;2020;Чужди езици - АЕ интензивно, НЕ, БЕЛ, ИЦ;436.5;492
2022;2211304;0843;Природни науки - АЕ ХООС БЗО;436.5;483.75
2022;2206302;2034;Чужди езици - АЕ интензивно, РЕ, М, ИТ;436;469.5
2022;2205407;2338;Приложно програмиране - АЕ, НЕ;435.75;457
2022;2206302;2025;Чужди езици АЕ интензивно, ИЕ, М, ГИ;435.5;477
2022;2206302;2022;Чужди езици - АЕ интензивно, НЕ, БЗО, ХООС;434.5;476.5
2022;2211419;0719;Строителство и архитектура - АЕ;434.5;470.25
2022;2209051;2291;Изобразително изкуство - АЕ интензивно, ИтЕ;432.5;476.75
2022;2206302;2030;Чужди езици - АЕ интензивно, ИЕ, БЕЛ, ИТ;432;485
2022;2206302;2028;Чужди езици - АЕ интензивно, ИЕ, ИЦ, БЕЛ;431.5;483
2022;2211304;0835;Природни науки - АЕ БЗО ХООС;429.6;482.25
2022;2216301;0649;Чужди езици - АЕ интензивно, РЕ;429;471.5
2022;2211304;0847;Икономическо развитие - АЕ;428.5;473
2022;2216301;0752;Чужди езици - АЕ интензивно, ФЕ;428;479.5
2022;2224022;2577;Чужди езици - ИЕ интензивно, АЕ;426.5;466
2022;2211035;0388;Чужди езици - НЕ интензивно, РЕ;426.5;447.5
2022;2211035;0389;Чужди езици - интензивно НЕ, РЕ;424;452
2022;2222009;2158;Чужди езици - ФЕ интензивно, АЕ;423.5;491.5
2022;2222009;2168;Чужди езици - ФЕ интензивно, НЕ;421;474
2022;2224022;2565;Чужди езици - АЕ интензивно, ИЕ;418;445.5
2022;2211419;0973;Строителство и архитектура - НЕ;416.75;453.5
2022;2222009;2163;Чужди езици - ФЕ интензивно, ИЕ;416.5;486.5
2022;2224022;3017;Чужди езици - АЕ интензивно, НЕ;416;443.5
2022;2204018;1631;Чужди езици - ЯЕ интензивно;414.5;481.5
2022;2221031;2766;Чужди езици - ИЕ интензивно, АЕ;413;457.5
2022;2209051;2276;Компютърна графика - АЕ интензивно, НЕ;411.5;454
2022;2205407;2360;Компютърни мрежи - АЕ, НЕ;411.25;445.75
2022;2222133;2269;Чужди езици - АЕ интензивно, РЕ;411;467
2022;2221031;2755;Чужди езици - АЕ интензивно, ИЕ;411;441.5
2022;2224022;3635;Природни науки ИЕ - интензивно, АЕ, БЗО, ХООС;410.5;448.5
2022;2211035;0390;Чужди езици - ФЕ интензивно, РЕ;410.5;435.5
2022;2209051;3998;Компютърна анимация - АЕ интензивно, ИтЕ;409.5;462.5
2022;2221031;2759;Чужди езици - НЕ интензивно, АЕ;408;446
2022;2204032;3371;Софтуерни и хардуерни науки - АЕ интензивно /НЕ;408;445
2022;2204032;2771;Чужди езици - АЕ интензивно /НЕ;407.5;442.5
2022;2224432;1294;Графичен дизайн - АЕ, ИтЕ;406.75;480.5
2022;2204032;3372;Природни науки - АЕ интензивно/ ИЕ, БЗО и ХООС;406.5;458.5
2022;2224432;1292;Интериорен дизайн - ИтЕ, АЕ;404.5;469.75
2022;2204032;2773;Чужди езици - АЕ интензивно / ИЕ;404;463
2022;2216001;1831;Чужди езици - ИЕ интензивно, АЕ;401.75;436.25
2022;2204018;0905;Чужди езици - ФЕ интензивно;401;446
2022;2224433;0751;Банково дело - АЕ интензивно, НЕ;400.5;461.5
2022;2224432;1290;Интериорен дизайн- НЕ, АЕ;399.25;435.25
2022;2204018;0897;Чужди езици - НЕ интензивно;398.5;444
2022;2211035;0392;Чужди езици - интензивно ФЕ, РЕ;398.5;445.5
2022;2224433;0937;Банково дело - НЕ интензивно, АЕ;398;450
2022;2224433;0802;Икономическа информатика - АЕ интензивно, НЕ;397;454.5
2022;2211035;3505;Природни науки - БЗО ХООС НЕ интензивно, РЕ;396.75;468.25
2022;2205407;2363;Компютърна техника и технологии - АЕ, НЕ;396.5;444.25
2022;2216001;1906;Чужди езици - АЕ интензивно, ИЕ;394.5;437.75
2022;2211304;4091;Природни науки - НЕ БЗО ХООС;394;460.25
2022;2205119;1522;Хуманитарни науки - АЕ интензивно;393.75;439.5
2022;2224432;1296;Рекламна графика - АЕ, ИтЕ;392.75;425
2022;2222012;2209;Чужди езици - НЕ интензивно;392.5;448.75
2022;2204018;0902;Природни науки - АЕ интензивно;392.5;431.5
2022;2224432;3856;Интериорен дизайн - ФЕ, ИтЕ;391.75;410.25
2022;2221031;3018;Математически - АЕ интензивно, НЕ;391;417.5
2022;2204134;1952;Чужди езици - АЕ интензивно / Иврит;390.5;457.75
2022;2222133;2270;Чужди езици - ФЕ интензивно, РЕ;390;447
2022;2224433;0788;Електронна търговия - АЕ интензивно, НЕ;389.5;454
2022;2204032;2775;Чужди езици - АЕ интензивно / ФЕ;388.5;441
2022;2224433;0779;Бизнес администрация - ИЕ интензивно, АЕ;388.5;469.5
2022;2204032;2777;Чужди езици - АЕ интензивно /РЕ;388;425
2022;2224433;0933;Банково дело - ФЕ интензивно, АЕ;384;439.5
2022;2205119;1532;Чужди езици - РЕ интензивно;382.75;404.5
2022;2204018;3931;Природни науки - ФЕ интензивно;381.5;441.5
2022;2205407;2366;Микропроцесорна техника - АЕ, НЕ;381.5;447
2022;2223431;0738;Системно програмиране - АЕ;381.25;429.25
2022;2211419;0762;Геодезия - АЕ;381.25;432.75
2022;2221138;2456;Чужди езици - ЯЕ интензивно, АЕ;380.75;455.5
2022;2204018;1647;Чужди езици - КорЕ интензивно;380.5;467.5
2022;2216001;1900;Природни науки - Биология и здравно образование - ИЕ интнензивно, АЕ;380;423.75
2022;2222133;2272;Чужди езици - РЕ интензивно, АЕ;378.5;456.5
2022;2224433;0775;Застрахователно и осигурително дело - НЕ интензивно, АЕ;378.5;422.5
2022;2216001;1907;Природни науки - Биология и здравно образование - АЕ интензивно, ИЕ;378;419.25
2022;2224433;0941;Електронна търговия - РЕ интензивно, АЕ;374.5;442
2022;2205105;2514;Чужди езици - ИтЕ интензивно, АЕ;374.25;436.5
2022;2222007;0361;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;373;403.5
2022;2205119;1526;Природни науки - АЕ интензивно;371.5;427
2022;2222007;0359;Чужди езици - АЕ интензивно, ИЕ;371;412
2022;2204018;1642;Чужди езици - КитЕ интензивно;369.5;434.5
2022;2222007;0360;Чужди езици - АЕ интензивно, НЕ;369.5;450.5
2022;2204030;1307;Чужди езици - ИЕ интензивно /АЕ;366;412
2022;2222007;0363;Чужди езици - АЕ интензивно, ФЕ;366;423.5
2022;2211419;0772;Парково строителство и озеленяване - АЕ;365.5;453.5
2022;2211420;3604;Икономика и мениджмънт - ИЕ;365;408
2022;2211420;2754;Икономика и мениджмънт - АЕ;362.5;451
2022;2211420;2749;Икономическа информатика - АЕ;362.5;446.5
2022;2222127;1362;Хуманитарни науки - ИЕ интензивно, АЕ;360;408.5
2022;2223431;0743;Приложно програмиране - АЕ;359.25;430.25
2022;2205407;2372;Промишлена електроника - АЕ, НЕ;359.25;398
2022;2211420;2768;Икономика и мениджмънт - ФЕ;358.5;433
2022;2221138;2451;Чужди езици - КитЕ интензивно, АЕ;357.75;413.25
2022;2224433;0777;Оперативно счетоводство - РЕ интензивно, АЕ;357.5;433.5
2022;2211420;2764;Икономика и мениджмънт - НЕ;356.5;421
2022;2211420;3603;Икономическа информатика - НЕ;353.5;421.5
2022;2213125;1546;Хуманитарни науки - АЕ интензивно;352.5;448.75
2022;2222127;1364;Природни науки - АЕ интензивно, ИЕ;352.5;427
2022;2222127;1358;Хумантарни науки - АЕ интензивно, НЕ;352;407
2022;2222127;1366;Предприемачески - АЕ интензивно, ИЕ;351;393
2022;2221023;0916;Чужди езици - ИтЕ интензивно, АЕ;350.75;403.25
2022;2211419;0735;Водно строителство - АЕ;349.75;398
2022;2204134;1961;Природни науки - АЕ интензивно /Иврит;348.5;426
2022;2211419;0748;Транспортно строителство - АЕ;347.75;405.75
2022;2220308;4092;Компютърна графика - АЕ;347.5;452
2022;2222127;3148;Предприемачески - ИЕ интензивно, АЕ;347;393.5
2022;2206003;2914;Графичен дизайн - АЕ;346.75;429.25
2022;2222127;1365;Природни науки - ИЕ интензивно, АЕ;346.5;409
2022;2222012;2215;Предприемачески - ФЕ интензивно, АЕ;346.5;389
2022;2223431;0722;Компютърни мрежи - АЕ;345.5;427.5
2022;2204030;1308;Природни науки - ИЕ интензивно;344.5;432
2022;2204030;2602;Икономическо развитие - АЕ интензивно;343.5;397.5
2022;2205105;2543;Екскурзоводско обслужване - ИтЕ интензивно, АЕ;343;388
2022;2204134;1968;Софтуерни и хардуерни науки - АЕ интензивно / Иврит;340.75;426
2022;2205119;4079;Икономическо развитие - АЕ интензивно;338;418
2022;2221138;1354;Математически - АЕ интензивно, ИЕ;338;444.5
2022;2202002;0951;Чужди езици - АЕ интензивно ИЕ;338;418.5
2022;2222012;2159;Природни науки - АЕ интензивно, НЕ;337.5;376
2022;2204402;0328;Компютърна техника и технологии - АЕ;337;395.5
2022;2204402;3955;Програмиране на изкуствен интелект - АЕ;337;451
2022;2221093;2876;Обществени науки - РЕ интензивно, АЕ;336.75;414.75
2022;2211417;0462;Моден дизайн - ИтЕ, АЕ;336.5;398.25
2022;2209019;3947;Предприемачески - НЕ интензивно;336;400
2022;2223431;0730;Компютърна техника и технологии - АЕ;332.75;446.75
2022;2221093;2878;Обществени науки - АЕ интензивно, РЕ;332.25;380.75
2022;2213144;1142;Български танци - АЕ;331.39;445.91
2022;2204018;1637;Чужди езици - АрЕ интензивно;330.5;381
2022;2211419;0838;Брокер недвижими имоти - АЕ;330.25;385.75
2022;2205105;2532;Софтуерни и хардуерни науки - АЕ интензивно, ИтЕ;327;410.5
2022;2221138;2466;Софтуерни и хардуени науки - АЕ интензивно, КорЕ;326.5;412
2022;2220308;1572;Компютърна графика;326.25;468.75
2022;2209019;3938;Предприемачески - АЕ интензивно /НорвЕ;325.5;397
2022;2209019;3945;Предприемачески - АЕ интензивно/ ДатЕ;324;405.5
2022;2211417;0476;Моден дизайн - АЕ, ФЕ;316;384.25
2022;2206410;2769;Системно програмиране - АЕ интензивно;315.5;410
2022;2202002;0957;Хуманитарни науки - АЕ интензивно ИЕ, БЕЛ и ИЦ;314.5;440
2022;2202002;0958;Предприемачески - АЕ интензивно НЕ, Предприемачество и ИТ;313.5;387.5
2022;2209305;2907;Чужди езици - АЕ интензивно, ИЕ/РЕ;313;389.25
2022;2223055;2144;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;307.5;417
2022;2213144;1123;Рекламна графика - АЕ;305;435.5
2022;2204402;0317;Медицинска техника - НЕ;304.5;389.5
2022;2202002;0947;Природни науки - АЕ интензивно ИЕ, БЗО и ХООС;304;431.5
2022;2206410;2760;Приложно програмиране - АЕ интензивно;303.75;428
2022;2221093;4038;Софтуерни и хардуерни науки - РЕ интензивно, АЕ;302.75;383.5
2022;2206003;4019;Фотография;302.5;386.25
2022;2209305;2909;Чужди езици - ИЕ интензивно, АЕ/НЕ;301.5;374.25
2022;2221023;0930;Предприемачески - АЕ, ИтЕ;300;384
2022;2206003;2913;Изобразително изкуство - РЕ;298.5;425.5
2022;2211021;0906;Предприемачески - АЕ интензивно, ИЕ;298;350.5
2022;2211021;3676;Предприемачески - ИЕ интензивно, АЕ;298;395.5
2022;2204402;0324;Очна оптика - НЕ;297.5;357.5
2022;2213081;2579;Хуманитарни науки;297.25;360.25
2022;2220029;2408;Софтуерни и хардуерни науки - АЕ интензивно;296.75;405.5
2022;2221157;1023;Чужди езици - ИЕ интензивно, АЕ;296.5;437
2022;2223431;3215;Телекомуникационни системи-АЕ;293.75;339.75
2022;2204402;0321;Кинотехника, аудио- и видеосистеми - АЕ;293.5;390.5
2022;2211417;0472;Бутикови облекла - ИтЕ, АЕ;293.5;414.5
2022;2209305;2904;Чужди езици - АЕ интензивно, НЕ/РЕ;290.5;375.75
2022;2214054;0749;Чужди езици - АЕ интензивно, ИЕ;289.25;426
2022;2212303;2767;Чужди езици - АЕ интензивно, ИЕ;288;410
2022;2213125;1557;Математически - АЕ интензивно;286.5;469.5
2022;2221023;0939;Икономическо развитие - АЕ, ИтЕ;286;351.5
2022;2219044;1536;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;286;410.5
2022;2209036;0778;Чужди езици - ИтЕ интензивно/ АЕ;285;391
2022;2204402;0325;Лазерна и оптична техника - АЕ;284.5;364.5
2022;2205408;4009;Фотография - АЕ, РЕ;282.25;384.5
2022;2209132;0423;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;281.75;350
2022;2223055;4102;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;281.5;376.5
2022;2213128;1660;Софтуерни и хардуерни науки - АЕ;280;460.5
2022;2209305;2910;Предприемачески - АЕ интензивно, ИЕ/НЕ;278.5;372
2022;2205408;2837;Съдебна администрация - АЕ, РЕ;278.25;380.25
2022;2212303;2762;Чужди езици - АЕ интензивно, НЕ;278;424.5
2022;2213081;2566;Чужди езици - АЕ интензивно;276;403.5
2022;2213144;3559;Рекламна графика - ИЕ;274.5;432.75
2022;2212096;0903;Обществени науки - АЕ интензивно;273.5;441.75
2022;2209305;3271;Природни науки - АЕ интензивно, ИЕ/РЕ;272.75;423.75
2022;2224121;2637;Софтуерни и хардуерни науки - АЕ;271;408
2022;2220029;3515;Софтуерни и хардуерни науки;270.25;392.75
2022;2204402;0319;Измервателна и организационна техника - АЕ;270;336
2022;2213118;2943;Софтуерни и хардуерни науки - АЕ интензивно;269;364
2022;2211417;0505;Сценичен костюм - АЕ, ИтЕ;267;364
2022;2224121;2642;Предприемачески - АЕ;266.5;325
2022;2212096;3318;Софтуерни и хардуерни науки - АЕ интензивно;265.5;364
2022;2224047;0515;Предприемачески - АЕ интензивно, НЕ;264.5;371.5
2022;2217151;2692;Изобразително изкуство - АЕ, РЕ;264.5;450.75
2022;2212097;2506;Софтуерни и хардуерни науки - АЕ интензивно;264;447
2022;2223431;0746;Икономическа информатика - АЕ;262.75;331
2022;2212303;2778;Чужди езици - ФЕ интензивно, АЕ;262.5;384.5
2022;2216423;1285;Организация на хотелиерството - АЕ;262;358.5
2022;2212303;2774;Чужди езици - АЕ интензивно, ФЕ или РЕ;259.5;388
2022;2212137;1838;Хуманитарни науки - АЕ интензивно, НЕ;259;389.5
2022;2224121;2647;Софтуерни и хардуерни науки - ИЕ;254;314.5
2022;2206410;2763;Компютърна техника и технологии - АЕ;252.5;320.5
2022;2213128;1670;Икономическо информационно осигуряване - АЕ;251;355.5
2022;2206410;2752;Компютърни мрежи - АЕ;249;356.75
2022;2223431;0707;Оптически комуникационни системи - АЕ;246.25;344.25
2022;2219044;1538;Софтуерни и хардуерни науки - НЕ интензивно, АЕ;246;375.5
2022;2224047;3873;Предприемачески - АЕ разширено, РЕ;245;382.5
2022;2204311;2935;Чужди езици - ИЕ интензивно, РумЕ;242.5;432.5
2022;2206409;2367;Автомобилна мехатроника - АЕ (дуална);240;347
2022;2207108;3675;Предприемачески - АЕ интензивно, НЕ;239;376.25
2022;2216423;1281;Кетъринг - ИЕ;239;302.5
2022;2216423;1287;Екскурзоводско обслужване - АЕ;237;391.5
2022;2209132;0424;Спортни-туристически дейности - помощник-инструктор АЕ/РЕ;234;312.5
2022;2209036;0784;Природни науки - АЕ интензивно/ ИтЕ;232;371.5
2022;2213039;4110;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;232;357
2022;2206410;2756;Телекомуникационни системи - АЕ;232;327.75
2022;2216423;1283;Производство и обслужване в заведенията за хранене и развлечения - ИтЕ;232;385
2022;2207108;1852;Предприемачески - АЕ интензивно, РЕ;231.75;421.5
2022;2214054;0758;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;230;358.5
2022;2213039;1802;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;228;334
2022;2206409;2380;Ремонт на летателни апарати - АЕ;228;369.5
2022;2206409;2376;Автомобилна мехатроника - АЕ (дуална);225.5;359.5
2022;2217149;1060;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;225;360.75
2022;2214101;2886;Икономическо развитие - АЕ интензивно, НЕ;224;384
2022;2216423;1286;Организация на обслужването в хотелиерството - АЕ;223;322
2022;2205408;2845;Козметика;222.5;405.75
2022;2206409;2378;Електрически превозни средства - АЕ (дуална);220;328
2022;2212096;4109;Софтуерни и хардуерни науки - АЕ разширено;219;394.5
2022;2213010;2101;Обществени науки - АЕ;218.5;378.5
2022;2212040;3883;Компютърна графика - АЕ, РЕ;218;365.5
2022;2212303;2797;Екскурзоводско обслужване - АЕ интензивно, КитЕ или ГрЕ;216;294
2022;2216423;1277;Кетъринг - РЕ;214.5;392
2022;2207068;2629;Софтуерни и хардуерни науки - АЕ;214;351
2022;2205408;3381;Промишлен дизайн - АЕ, РЕ;214;329
2022;2211417;0491;Конструиране, моделиране и технология на облекло от текстил - АЕ, ФЕ;213.5;344.75
2022;2214101;2889;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;211;409
2022;2212090;1384;Предприемачески - ИЕ, АЕ;209;355
2022;2216423;1284;Производство и обслужване в заведенията за хранене и развлечения - НЕ;209;390
2022;2206409;2357;Възобновяеми енергийни източници - АЕ;204;315.5
2022;2215170;3451;Електронна търговия - АЕ;203.5;423.75
2022;2206409;2364;Автотранспортна техника - техник (дуална) - АЕ;202;298.5
2022;2217088;1353;Чужди езици - АЕ интензивно;199;367.5
2022;2213144;1118;Музика - АЕ;197;430.75
2022;2205408;2843;Фризьорство;196.5;325
2022;2206410;3317;Охранителна техника и системи за сигурност - АЕ;195.25;275.25
2022;2202401;2591;Осигуряване на продуктова информация - НЕ (дуална);194.5;319
2022;2220014;1312;Обществени науки - АЕ, РЕ;192.5;397.5
2022;2212097;3037;Предприемачески - АЕ;191;407.25
2022;2215170;2972;Компютърна графика- АЕ;189.5;355.5
2022;2203140;1904;Графичен дизайн;189;428
2022;2217151;4011;Предприемачески - АЕ, РЕ;188.5;364.5
2022;2202026;0965;Софтуерни и хардуерни науки - АЕ интензивно;186;377
2022;2206409;2362;Топлотехника - отоплителна климат. вентилационна и хладилна - АЕ (дуална);186;297
2022;2204403;3251;Моден дизайн - АЕ;183;387.75
2022;2212137;1834;Предприемачески - АЕ интензивно, НЕ;182.5;399
2022;2212040;0508;Софтуерни и хардуерни науки - АЕ интензивно, РЕ;181;353
2022;2213010;3075;Природни науки - АЕ;180;438.5
2022;2219095;2354;Чужди езици - АЕ интензивно, РЕ;178;295.5
2022;2214054;4040;Чужди езици - АЕ интензивно, НЕ;177.5;351
2022;2204311;2934;Чужди езици - РумЕ интензивно, АЕ;175.5;439.75
2022;2206411;0448;Производство на захар и захарни изделия - АЕ;175;348.5
2022;2205408;2840;Икономическо информационно осигуряване - АЕ, РЕ;175;339
2022;2217424;3670;Електрически инсталации - АЕ;174.5;271
2022;2212079;2427;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;174;419.5
2022;2202401;3414;Технология на хомеопатичните и фитопродукти;172;269
2022;2208413;0573;Контрол на качеството и безопасност на храни и напитки - АЕ;170;313.5
2022;2219095;3354;Предприемачески - АЕ интензивно, РЕ;168;334
2022;2206409;1911;Промишлена електроника;167;355.5
2022;2208413;0568;Сътрудник в малък и среден бизнес - АЕ;166.5;230.5
2022;2212137;1844;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;158;328.5
2022;2203140;3867;Графичен дизайн /;157.5;331.5
2022;2212056;2200;Икономическо развитие - АЕ интензивно, ИЕ;157.5;319.5
2022;2210117;0975;Софтуерни и хардуерни науки;156.5;365.75
2022;2213131;3905;Бизнес администрация - АЕ, ИЕ;154;402
2022;2210085;1929;Търговия на едро и дребно - АЕ, РЕ;152.5;370.75
2022;2202401;0851;Екология и опазване на околната среда - АЕ;152;376
2022;2212090;1390;Природни науки - АЕ, ИЕ;151;368.25
2022;2221430;3934;Електрически превозни средства - техник АЕ;151;273.5
2022;2212097;2512;Търговия (дуална) - АЕ, НЕ;147.25;348.75
2022;2214015;3015;Митническо и данъчно обслужване;146;409
2022;2207412;1656;Митническа и данъчна администрация - АЕ, ИЕ;144.5;321.25
2022;2213131;2449;Търговия на едро и дребно;141.5;274
2022;2215170;3971;Софтуерни и хардуери науки - АЕ;141;253.5
2022;2212056;3640;Електронна търговия - АЕ, НЕ;141;403.5
2022;2221430;2187;Спедиция транспортна и складова логистика - АЕ (дневна);140;140
2022;2203074;1771;Софтуерни и хардуерни науки - АЕ интензивно;137;328
2022;2206409;2383;Експлоатация на автомобилния транспорт;137;272.5
2022;2201078;0468;Софтуерни и хардуерни науки - АЕ интензивно;136;288.5
2022;2205408;3382;Индустриални отношения - АЕ, РЕ;136;318.25
2022;2208135;2783;Социална работа с деца и семейства в риск - АЕ;126.5;266.5
2022;2217424;2123;Компютърна техника и технологии - АЕ;124.5;215
2022;2208413;0563;Декорация на сладкарски изделия - АЕ;116;327.5
2022;2201400;0344;Организация на хотелиерството - АЕ;113;299.5
2022;2202401;0874;Технология на фармацевтичните и парфюмерийно-козметични продукти - АЕ;112;443
2022;2208028;0372;Софтуерни и хардуерни науки - АЕ интензивно, ИЕ;110;308.5
2022;2212056;3639;Брокер недвижими имоти - АЕ, РЕ;110;368
2022;2219095;2359;Чужди езици - РЕ интензивно, АЕ;106;268
2022;2204403;1856;Бутикови облекла;106;311
2022;2217088;1356;Туристическа анимация - АЕ интензивно;103;378
2022;2206411;0452;Производство на месо месни продукти и риба - АЕ;102;334.75
2022;2202401;0909;Технологичен и микробиологичен контрол в химични производства - лаборант - АЕ;101;378
2022;2206409;2352;Газова техника - АЕ;101;206
2022;2221430;2212;Спедиция транспортна и складова логистика - АЕ (дуална);100.5;180
2022;2217424;2133;Системно програмиране - АЕ;98.5;386.75
2022;2218192;2952;Туристическа анимация;98;423.5
2022;2203140;3866;Модерен танц;96.5;285
2022;2208028;3868;Софтуерни и хардуерни науки - АЕ интензивно, НЕ;96;232.5
2022;2207068;3634;Природни науки - АЕ;96;324
2022;2201400;0355;Производство и обслужване в заведенията за хранене и развлечения - АЕ;93;252.5
2022;2208123;0631;Логистика на товари и услуги /АЕ/;92;212
2022;2204405;3558;Локомотиви и вагони (дуална);92;143
2022;2214101;4043;Икономическо развитие-НЕ интензивно, АЕ;90.5;371.75
2022;2217424;2115;Компютърни мрежи - АЕ;90;402.75
2022;2217424;3864;Програмиране на изкуствен интелект - АЕ;90;361.25
2022;2206409;2349;Електрообзавеждане на подемна и асансьорна техника (дуална);90;302.5
2022;2210162;2956;Предприемачески;88;242
2022;2217424;2138;Приложно програмиране - АЕ;86.5;399
2022;2216422;2173;Металообработващи машини;86;202
2022;2217424;3082;Охранителна техника и системи за сигурност - АЕ;84;255.5
2022;2207412;1677;Автомобилна мехатроника - АЕ, НЕ;82;285
2022;2218071;1725;Икономическо развитие;81;310
2022;2205408;2842;Извършване на термални процедури - АЕ, РЕ (дуална);79;263.5
2022;2204403;1868;Конструиране моделиране и технология на обувни изделия (дуална);78;219
2022;2216422;2177;Електрообзавеждане на производството - електромонтьор;76;338.5
2022;2203074;1777;Природни науки - АЕ интензивно;75.5;333
2022;2207069;0887;Икономическо развитие - АЕ, РЕ;75;243
2022;2217424;3081;Електродомакинска техника - АЕ;75;147.5
2022;2215176;2460;Софтуерни и хардуерни науки - АЕ;73;225.5
2022;2206409;2343;Електрообзавеждане на ел. превозни средства за гр. транспорт;72;228
2022;2204405;2524;Пътно-строителна техника;71;197.5
2022;2217426;2903;Цветарство;70;282.5
2022;2208017;2379;Туристическа анимация - ФЕ;68;333.5
2022;2221430;2178;Ремонт на летателни апарати - АЕ;68;313.5
2022;2208413;0547;Производство на хляб хлебни и сладкарски изделия - АЕ;67;301
2022;2201078;0463;Извършване на термални процедури - АЕ;66;305
2022;2219130;3506;Икономическо развитие - АЕ, НЕ;66;221
2022;2221430;2165;Автомобилна мехатроника - АЕ;65;291
2022;2220059;1530;Готвач;62;193
2022;2207412;1665;Спедиция транспортна и складова логистика - АЕ, НЕ;62;253
2022;2212027;2387;Софтуерни и хардуерни науки;60;243
2022;2208413;4101;Производство на сладкарски изделия - АЕ;59;336
2022;2221430;3500;Автотранспортна техника - техник АЕ;58;206
2022;2201400;0362;Производство на кулинарни изделия и напитки - готвач;56;242
2022;2204405;2528;Подемно-транспортна техника монтирана на пътни тр. средства;50;205
2022;2208123;3674;Логистика на товари и услуги /НЕ/;48;227.5
2022;2208123;4004;Обществени науки;46;324.5
2022;2221094;2539;Логистика на товари и услуги - куриер /АЕ/;46;245
2022;2217426;2905;Каменоделство;46;96
2022;2203140;1895;Български танци;41;418.5
2022;2219095;2459;Природни науки - АЕ интензивно, РЕ;41;285.25
2022;2217426;2901;Трайни насаждения;41;163.5
2022;2207412;1684;Автотранспортна техника - монтьор;41;231
2022;2206411;3671;Производство на месо, месни продукти и риба;41;321.25
2022;2215172;2807;Производство на облекло от текстил;30;234
2022;2206113;1676;Продавач-консултант /АЕ/;30;203
2022;2206113;1648;Продавач-консултант /РЕ/;30;126
2022;2219130;2236;Продавач-консултант;30;208
2022;2214015;2582;Предприемачески - АЕ;30;392.5
2022;2219024;2439;Предприемачески;30;248
2022;2212037;3544;Малък и среден бизнес - АЕ разширено, РЕ;30;209
2022;2212037;2110;Предприемачески - АЕ разширено, РЕ;30;332.5
2022;2217066;3935;Предприемачески;30;197.5
2022;2212079;3988;Софтуерни и хардуерни науки - АЕ разширено, ИЕ;30;362
2022;2221094;2525;Предприемачески;30;289
2022;2221094;2535;Производство на облекло от текстил;30;152
2022;2216422;2193;Промишлена електроника - АЕ;30;325
2022;2209132;3191;Физическо възпитание и спорт;0;0
2022;2208028;0374;Физическо възпитание и спорт - АЕ, ИЕ;0;0
2022;2201400;0358;Кетъринг - АЕ;0;0
2022;2221094;4108;Логистика на товари и услуги - куриер /РЕ/;0;0
2022;2217424;2147;Автоматизация на непрекъснати производства - АЕ;0;0
2022;2204405;3562;Ръководител движение;0;0
